profession,attribute,class,filename
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/004.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/005.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/006.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/007.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/008.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/009.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/010.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/011.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/012.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/013.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/014.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/015.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/016.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/017.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/018.jpg
construction worker,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/construction_worker/Middle_Eastern/images/019.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/000.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/001.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/002.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/003.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/004.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/005.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/006.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/007.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/008.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/009.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/010.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/011.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/012.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/013.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/014.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/015.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/016.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/017.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/018.jpg
dental hygienist,race,Black,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Black/images/019.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/000.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/001.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/002.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/003.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/004.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/005.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/006.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/007.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/008.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/009.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/010.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/011.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/012.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/013.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/014.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/015.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/016.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/017.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/018.jpg
dental hygienist,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Caucasian/images/019.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/000.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/001.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/002.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/003.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/004.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/005.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/006.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/007.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/008.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/009.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/010.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/011.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/012.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/013.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/014.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/015.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/016.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/017.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/018.jpg
dental hygienist,race,Indian,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Indian/images/019.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/000.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/001.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/002.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/003.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/004.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/005.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/006.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/007.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/008.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/009.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/010.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/011.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/012.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/013.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/014.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/015.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/016.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/017.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/018.jpg
dental hygienist,race,Latino,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Latino/images/019.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/000.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/001.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/002.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/003.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/004.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/005.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/006.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/007.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/008.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/009.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/010.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/011.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/012.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/013.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/014.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/015.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/016.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/017.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/018.jpg
dental hygienist,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/dental_hygienist/Middle_Eastern/images/019.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/000.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/001.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/002.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/003.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/004.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/005.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/006.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/007.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/008.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/009.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/010.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/011.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/012.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/013.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/014.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/015.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/016.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/017.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/018.jpg
doctor,race,Black,/home/jl_fs/dataset/race_dataset/train/doctor/Black/images/019.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/000.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/001.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/002.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/003.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/004.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/005.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/006.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/007.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/008.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/009.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/010.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/011.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/012.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/013.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/014.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/015.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/016.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/017.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/018.jpg
doctor,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/doctor/Caucasian/images/019.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/000.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/001.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/002.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/003.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/004.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/005.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/006.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/007.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/008.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/009.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/010.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/011.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/012.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/013.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/014.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/015.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/016.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/017.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/018.jpg
doctor,race,Indian,/home/jl_fs/dataset/race_dataset/train/doctor/Indian/images/019.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/000.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/001.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/002.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/003.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/004.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/005.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/006.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/007.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/008.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/009.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/010.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/011.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/012.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/013.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/014.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/015.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/016.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/017.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/018.jpg
doctor,race,Latino,/home/jl_fs/dataset/race_dataset/train/doctor/Latino/images/019.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/000.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/001.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/002.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/003.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/004.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/005.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/006.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/007.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/008.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/009.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/010.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/011.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/012.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/013.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/014.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/015.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/016.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/017.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/018.jpg
doctor,race,Middle Eastern,/home/jl_fs/dataset/race_dataset/train/doctor/Middle_Eastern/images/019.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/000.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/001.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/002.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/003.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/004.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/005.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/006.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/007.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/008.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/009.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/010.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/011.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/012.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/013.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/014.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/015.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/016.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/017.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/018.jpg
electrician,race,Black,/home/jl_fs/dataset/race_dataset/train/electrician/Black/images/019.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/000.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/001.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/002.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/003.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/004.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/005.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/006.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/007.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/008.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/009.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/010.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/011.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/012.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/013.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/014.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/015.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/016.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/017.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/018.jpg
electrician,race,Caucasian,/home/jl_fs/dataset/race_dataset/train/electrician/Caucasian/images/019.jpg
electrician,race,Indian,/home/jl_fs/dataset/race_dataset/train/electrician/Indian/images/000.jpg
electrician,race,Indian,/home/jl_fs/dataset/race_dataset/train/electrician/Indian/images/001.jpg
electrician,race,Indian,/home/jl_fs/dataset/race_dataset/train/electrician/Indian/images/002.jpg
electrician,race,Indian,/home/jl_fs/dataset/race_dataset/train/electrician/Indian/images/003.jpg
electrician,race,Indian,/home/jl_fs/dataset/race_dataset/train/electrician/Indian/images/004.jpg
electrician,race,Indian,/home/jl_fs/dataset/race_dataset/train/electrician/Indian/images/005.jpg
electrician,race,Indian,/home/jl_fs/dataset/race_dataset/train/electrician/Indian/images/006.jpg
electrician,race,Indian,/home/jl_fs/dataset/race_dataset/train/electrician/Indian/images/007.jpg
electrician,race,Indian,/home/jl_fs/dataset/race_dataset/train/electrician/Indian/images/008.jpg
electrician,race,Indian,/home/jl_fs/dataset/race_dataset/train/electrician/Indian/images/009.jpg
electrician,race,Indian,/home/jl_fs/dataset/race_dataset/train/electrician/Indian/images/010.jpg
electrician,race,Indian,/home/jl_fs/dataset/race_dataset/train/electrician/Indian/images/011.jpg
